sound.files,selec.file,channel,selec,start,end,Year,Country,Region,site,full_site_nm,Latitude,Longitude,Individual,OLDCall_Type_DONTUSE,Call_Type,site_year,Visual_Quality_Score,Cable_Overlaps,Overlapping_Signal,sampling_rate,bit,bottom.freq,top.freq,wavdur
2016_07_02_PM_PULL_GSV_B6_P11.wav,NA,1,1,0.004211839,0.322063492,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.317851653
2016_07_02_PM_PULL_GSV_B6_P12.wav,NA,1,1,0.004134369,0.350184567,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.350378103
2016_07_02_PM_PULL_GSV_B6_P2.wav,NA,1,1,0.004297076,0.329429786,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.329603151
2016_07_02_PM_PULL_GSV_B6_P3.wav,NA,1,1,0.003060707,0.322040816,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.318980109
2016_07_02_PM_PULL_GSV_B6_P4.wav,NA,1,1,0.003650779,0.306481719,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.306553303
2016_07_02_PM_PULL_GSV_B6_P5.wav,NA,1,1,0.003521909,0.326546949,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.32643274
2016_07_02_PM_PULL_GSV_B6_P6.wav,NA,1,1,0.00387465,0.322063492,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.318188842
2016_07_02_PM_PULL_GSV_B6_P7.wav,NA,1,1,0.003813303,0.324013605,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.320200302
2016_07_02_PM_PULL_GSV_B6_P8.wav,NA,1,1,0.003931442,0.330499935,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.329968785
2016_07_02_PM_PULL_GSV_B6_P9.wav,NA,1,1,0.00368174,0.330114682,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B6,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.330218487
2016_07_02_PM_PULL_GSV_B7_P1.wav,NA,1,1,0.004055089,0.307142864,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.306148993
2016_07_02_PM_PULL_GSV_B7_P10.wav,NA,1,1,0.003101189,0.325758094,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.324857995
2016_07_02_PM_PULL_GSV_B7_P11.wav,NA,1,1,0.00345255,0.333330932,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.332443142
2016_07_02_PM_PULL_GSV_B7_P12.wav,NA,1,1,0.004086701,0.33841534,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.337727358
2016_07_02_PM_PULL_GSV_B7_P2.wav,NA,1,1,0.003680535,0.326247323,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.326274114
2016_07_02_PM_PULL_GSV_B7_P3.wav,NA,1,1,0.004007498,0.312278409,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.312114951
2016_07_02_PM_PULL_GSV_B7_P4.wav,NA,1,1,0.004126596,0.341791383,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.337664787
2016_07_02_PM_PULL_GSV_B7_P5.wav,NA,1,1,0.004240106,0.314105171,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.313877808
2016_07_02_PM_PULL_GSV_B7_P6.wav,NA,1,1,0.004517602,0.337100724,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.337296457
2016_07_02_PM_PULL_GSV_B7_P7.wav,NA,1,1,0.00371284,0.327981859,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.324269019
2016_07_02_PM_PULL_GSV_B7_P8.wav,NA,1,1,0.003560247,0.316148825,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.316530456
2016_07_02_PM_PULL_GSV_B7_P9.wav,NA,1,1,0.00362301,0.318095238,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B7,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.314472228
2016_07_02_PM_PULL_GSV_B8_P1.wav,NA,1,1,0.003229002,0.270680272,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B8,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.26745127
2016_07_02_PM_PULL_GSV_B8_P2.wav,NA,1,1,0.041815814,0.305821949,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B8,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.264006135
2016_07_02_PM_PULL_GSV_B8_P3.wav,NA,1,1,0.019693694,0.302554656,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B8,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.282860962
2016_07_02_PM_PULL_GSV_B8_P4.wav,NA,1,1,0.004127613,0.320068027,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B8,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.315940414
2016_07_03_AM_PENA_TW_B7_P1.wav,NA,1,1,0.044491314,0.253945744,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,M,N,NA,22050,16,0.5,2.5,0.20945443
2016_07_03_AM_PENA_TW_B7_P10.wav,NA,1,1,0.039429813,0.236619696,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,M,N,NA,22050,16,0.5,2.5,0.197189883
2016_07_03_AM_PENA_TW_B7_P11.wav,NA,1,1,0.044552288,0.250824941,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,H,N,N,22050,16,0.5,2.5,0.206272653
2016_07_03_AM_PENA_TW_B7_P12.wav,NA,1,1,0.042057724,0.252414087,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,H,N,N,22050,16,0.5,2.5,0.210356363
2016_07_03_AM_PENA_TW_B7_P2.wav,NA,1,1,0.092625887,0.330159986,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,M,N,NA,22050,16,0.5,2.5,0.237534099
2016_07_03_AM_PENA_TW_B7_P3.wav,NA,1,1,0.047414732,0.278512197,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,H,N,N,22050,16,0.5,2.5,0.231097465
2016_07_03_AM_PENA_TW_B7_P4.wav,NA,1,1,0.022557485,0.26072304,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,M,N,NA,22050,16,0.5,2.5,0.238165555
2016_07_03_AM_PENA_TW_B7_P5.wav,NA,1,1,0.031109258,0.274276677,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,H,N,N,22050,16,0.5,2.5,0.243167419
2016_07_03_AM_PENA_TW_B7_P6.wav,NA,1,1,0.046702808,0.358600187,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,M,N,NA,22050,16,0.5,2.5,0.311897379
2016_07_03_AM_PENA_TW_B7_P7.wav,NA,1,1,0.024318462,0.206252568,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,H,N,N,22050,16,0.5,2.5,0.181934106
2016_07_03_AM_PENA_TW_B7_P8.wav,NA,1,1,0.012619971,0.226989714,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,M,N,NA,22050,16,0.5,2.5,0.214369743
2016_07_03_AM_PENA_TW_B7_P9.wav,NA,1,1,0.022828093,0.196327604,2016,Nicaragua,Southern,PENA,Pena_Inculta,11 31 01.6,085 33 38.4,B7,Concepcion,Concepcion,PENA-2016,H,N,N,22050,16,0.5,2.5,0.173499511
2016_07_03_PM_PULL_TW_B1_P1.wav,NA,1,1,0.053434118,0.253263325,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B1,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.199829207
2016_07_03_PM_PULL_TW_B1_P2.wav,NA,1,1,0.041351606,0.266724275,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B1,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.225372669
2016_07_03_PM_PULL_TW_B1_P3.wav,NA,1,1,0.02859542,0.270314764,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B1,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.241719344
2016_07_03_PM_PULL_TW_B1_P4.wav,NA,1,1,0.034491823,0.348234011,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B1,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.313742188
2016_07_03_PM_PULL_TW_B1_P5.wav,NA,1,1,0.020091245,0.276569052,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B1,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.256477807
2016_07_03_PM_PULL_TW_B2_P2.wav,NA,1,1,0.03155121,0.258932933,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.227381723
2016_07_03_PM_PULL_TW_B2_P3.wav,NA,1,1,0.040359827,0.323547992,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.283188165
2016_07_03_PM_PULL_TW_B2_P4.wav,NA,1,1,0.055566556,0.355878958,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.300312402
2016_07_03_PM_PULL_TW_B2_P5.wav,NA,1,1,0.00920861,0.299162504,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.289953894
2016_07_03_PM_PULL_TW_B2_P6.wav,NA,1,1,0.055396411,0.344226578,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.288830167
2016_07_03_PM_PULL_TW_B2_P7.wav,NA,1,1,0.036064843,0.333416398,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.297351555
2016_07_03_PM_PULL_TW_B2_P8.wav,NA,1,1,0.019716319,0.319412146,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.299695827
2016_07_03_PM_PULL_TW_B2_P9.wav,NA,1,1,0.023177452,0.336349093,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B2,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.313171641
2016_07_03_PM_PULL_TW_B3_P1.wav,NA,1,1,0.030970969,0.290288776,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.259317807
2016_07_03_PM_PULL_TW_B3_P2.wav,NA,1,1,0.071937772,0.368948626,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.297010854
2016_07_03_PM_PULL_TW_B3_P3.wav,NA,1,1,0.102651628,0.418356104,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.315704476
2016_07_03_PM_PULL_TW_B3_P4.wav,NA,1,1,0.131852013,0.408371089,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,H,N,N,22050,16,0.5,2.5,0.276519076
2016_07_03_PM_PULL_TW_B3_P5.wav,NA,1,1,0.052927439,0.344655774,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.291728335
2016_07_03_PM_PULL_TW_B3_P6.wav,NA,1,1,0.051396932,0.351454702,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.30005777
2016_07_03_PM_PULL_TW_B3_P7.wav,NA,1,1,0.086798625,0.427076067,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.340277442
2016_07_03_PM_PULL_TW_B3_P8.wav,NA,1,1,0.080713676,0.440526384,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.359812708
2016_07_03_PM_PULL_TW_B3_P9.wav,NA,1,1,0.038314373,0.38712776,2016,Nicaragua,Southern,PULL,Pul,11 35 14.0,085 36 15.96,B3,Concepcion,Concepcion,PULL-2016,M,N,NA,22050,16,0.5,2.5,0.348813387
2016_07_04_AM_GUIN_DH_B1_O1.wav,NA,1,1,0.008250678,0.260778642,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.252527964
2016_07_04_AM_GUIN_DH_B1_O10.wav,NA,1,1,0.021205482,0.250851932,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.22964645
2016_07_04_AM_GUIN_DH_B1_O11.wav,NA,1,1,0.015838609,0.256728885,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.240890276
2016_07_04_AM_GUIN_DH_B1_O12.wav,NA,1,1,0.009536568,0.275166806,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.265630238
2016_07_04_AM_GUIN_DH_B1_O2.wav,NA,1,1,0.020802659,0.282772028,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.261969369
2016_07_04_AM_GUIN_DH_B1_O3.wav,NA,1,1,0.005125722,0.246773994,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.241648272
2016_07_04_AM_GUIN_DH_B1_O4.wav,NA,1,1,0.003322439,0.275918367,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.272595928
2016_07_04_AM_GUIN_DH_B1_O5.wav,NA,1,1,0.047347314,0.314006244,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.26665893
2016_07_04_AM_GUIN_DH_B1_O6.wav,NA,1,1,0.018491273,0.286791292,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.268300019
2016_07_04_AM_GUIN_DH_B1_O7.wav,NA,1,1,0.013933385,0.294394687,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.280461302
2016_07_04_AM_GUIN_DH_B1_O8.wav,NA,1,1,0.021587235,0.305790639,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.284203404
2016_07_04_AM_GUIN_DH_B1_O9.wav,NA,1,1,0.011693613,0.273914995,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B1,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.262221382
2016_07_04_AM_GUIN_DH_B2_O1.wav,NA,1,1,0.003357053,0.279204725,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.279069251
2016_07_04_AM_GUIN_DH_B2_O10.wav,NA,1,1,0.002700543,0.269886621,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.267186078
2016_07_04_AM_GUIN_DH_B2_O11.wav,NA,1,1,0.00310549,0.241609977,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.238504487
2016_07_04_AM_GUIN_DH_B2_O12.wav,NA,1,1,0.002816124,0.232222222,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.229406098
2016_07_04_AM_GUIN_DH_B2_O2.wav,NA,1,1,0.003159822,0.263582766,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.260422944
2016_07_04_AM_GUIN_DH_B2_O3.wav,NA,1,1,0.002974225,0.263605442,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.260631217
2016_07_04_AM_GUIN_DH_B2_O4.wav,NA,1,1,0.003199006,0.281898642,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.28235655
2016_07_04_AM_GUIN_DH_B2_O5.wav,NA,1,1,0.003900008,0.294965986,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.291065978
2016_07_04_AM_GUIN_DH_B2_O6.wav,NA,1,1,0.00413404,0.282310484,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.281421516
2016_07_04_AM_GUIN_DH_B2_O7.wav,NA,1,1,0.003227404,0.263582766,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.260355362
2016_07_04_AM_GUIN_DH_B2_O8.wav,NA,1,1,0.003481162,0.272993197,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.269512035
2016_07_04_AM_GUIN_DH_B2_O9.wav,NA,1,1,0.003375157,0.279479295,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B2,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.279051147
2016_07_04_AM_GUIN_DH_B3_O1.wav,NA,1,1,0.003302718,0.263912396,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.263636058
2016_07_04_AM_GUIN_DH_B3_O10.wav,NA,1,1,0.003105719,0.260619588,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,M,N,NA,22050,16,0.5,2.5,0.259592694
2016_07_04_AM_GUIN_DH_B3_O11.wav,NA,1,1,0.003200188,0.271179138,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.26797895
2016_07_04_AM_GUIN_DH_B3_O12.wav,NA,1,1,0.003279089,0.279637188,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.276358099
2016_07_04_AM_GUIN_DH_B3_O2.wav,NA,1,1,0.002860153,0.22623844,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.225938033
2016_07_04_AM_GUIN_DH_B3_O3.wav,NA,1,1,0.003715632,0.296598639,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.292883007
2016_07_04_AM_GUIN_DH_B3_O4.wav,NA,1,1,0.00326754,0.254217687,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.250950147
2016_07_04_AM_GUIN_DH_B3_O5.wav,NA,1,1,0.010208387,0.283380867,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.27317248
2016_07_04_AM_GUIN_DH_B3_O6.wav,NA,1,1,0.001173272,0.229977864,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.228804592
2016_07_04_AM_GUIN_DH_B3_O7.wav,NA,1,1,0.008082098,0.263250964,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.255168866
2016_07_04_AM_GUIN_DH_B3_O8.wav,NA,1,1,0.030791382,0.304765,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.273973618
2016_07_04_AM_GUIN_DH_B3_O9.wav,NA,1,1,0.002517608,0.267552386,2016,Nicaragua,Southern,GUIN,La_Guinea,11 42 53.16,085 49 35.22,B3,Ometepe,Ometepe,GUIN-2016,H,N,N,22050,16,0.5,2.5,0.265034778
2016_07_08_PM_PLAC_DH_B1_PL1.wav,NA,1,1,0.001938226,0.406398514,2016,Nicaragua,Southern,PLAC,Los_Placeres,13 01 21.2,087 36 13.3,B1,Consinguina,Consinguina,PLAC-2016,H,N,N,22050,16,0.5,2.5,0.404460288
2016_07_08_PM_PLAC_DH_B1_PL10.wav,NA,1,1,0.005395781,0.377441932,2016,Nicaragua,Southern,PLAC,Los_Placeres,13 01 21.2,087 36 13.3,B1,Consinguina,Consinguina,PLAC-2016,H,N,N,22050,16,0.5,2.5,0.372046151
2016_07_08_PM_PLAC_DH_B1_PL11.wav,NA,1,1,0.002124894,0.361111911,2016,Nicaragua,Southern,PLAC,Los_Placeres,13 01 21.2,087 36 13.3,B1,Consinguina,Consinguina,PLAC-2016,H,N,N,22050,16,0.5,2.5,0.358987017
2016_07_08_PM_PLAC_DH_B1_PL12.wav,NA,1,1,0.003680257,0.382730611,2016,Nicaragua,Southern,PLAC,Los_Placeres,13 01 21.2,087 36 13.3,B1,Consinguina,Consinguina,PLAC-2016,H,N,N,22050,16,0.5,2.5,0.379050354
2016_07_08_PM_PLAC_DH_B1_PL2.wav,NA,1,1,0.004891246,0.378185941,2016,Nicaragua,Southern,PLAC,Los_Placeres,13 01 21.2,087 36 13.3,B1,Consinguina,Consinguina,PLAC-2016,H,N,N,22050,16,0.5,2.5,0.373294695
2016_07_08_PM_PLAC_DH_B1_PL3.wav,NA,1,1,0.004337752,0.365918367,2016,Nicaragua,Southern,PLAC,Los_Placeres,13 01 21.2,087 36 13.3,B1,Consinguina,Consinguina,PLAC-2016,H,N,N,22050,16,0.5,2.5,0.361580615
2016_07_08_PM_PLAC_DH_B1_PL4.wav,NA,1,1,0.00423815,0.337301587,2016,Nicaragua,Southern,PLAC,Los_Placeres,13 01 21.2,087 36 13.3,B1,Consinguina,Consinguina,PLAC-2016,H,N,N,22050,16,0.5,2.5,0.333063437
